frame_index,host_receive_time,recording_sample_index,recording_elapsed_s,button_label,Channel1_raw,Channel2_raw,Channel 3_raw,Channel 4_raw,Channel1_display,Channel2_display,Channel 3_display,Channel 4_display
163632,2026-07-29T17:00:39.705+08:00,199,0.398000,0,1002,2,993,2,2.000000,2.000000,-7.000000,2.000000
163633,2026-07-29T17:00:39.705+08:00,200,0.400000,0,1002,2,999,2,2.000000,2.000000,-1.000000,2.000000
163634,2026-07-29T17:00:39.705+08:00,201,0.402000,0,999,2,1005,2,-1.000000,2.000000,5.000000,2.000000
163635,2026-07-29T17:00:39.705+08:00,202,0.404000,0,996,2,1004,4,-4.000000,2.000000,4.000000,4.000000
163636,2026-07-29T17:00:39.710+08:00,203,0.406000,0,998,2,998,4,-2.000000,2.000000,-2.000000,4.000000
163637,2026-07-29T17:00:39.744+08:00,204,0.408000,0,1002,2,995,4,2.000000,2.000000,-5.000000,4.000000
163638,2026-07-29T17:00:39.744+08:00,205,0.410000,0,1002,2,997,4,2.000000,2.000000,-3.000000,4.000000
163639,2026-07-29T17:00:39.744+08:00,206,0.412000,0,998,2,1002,4,-2.000000,2.000000,2.000000,4.000000
163640,2026-07-29T17:00:39.744+08:00,207,0.414000,0,996,2,1003,4,-4.000000,2.000000,3.000000,4.000000
163641,2026-07-29T17:00:39.744+08:00,208,0.416000,0,1000,2,1000,4,0.000000,2.000000,0.000000,4.000000
163642,2026-07-29T17:00:39.744+08:00,209,0.418000,0,1004,2,997,4,4.000000,2.000000,-3.000000,4.000000
163643,2026-07-29T17:00:39.744+08:00,210,0.420000,0,1002,2,996,4,2.000000,2.000000,-4.000000,4.000000
163644,2026-07-29T17:00:39.744+08:00,211,0.422000,0,997,2,999,4,-3.000000,2.000000,-1.000000,4.000000
163645,2026-07-29T17:00:39.744+08:00,212,0.424000,0,995,2,1003,4,-5.000000,2.000000,3.000000,4.000000
163646,2026-07-29T17:00:39.744+08:00,213,0.426000,0,997,2,1004,4,-3.000000,2.000000,4.000000,4.000000
163647,2026-07-29T17:00:39.744+08:00,214,0.428000,0,1001,2,1000,4,1.000000,2.000000,0.000000,4.000000
163648,2026-07-29T17:00:39.744+08:00,215,0.430000,0,1002,2,995,4,2.000000,2.000000,-5.000000,4.000000
163649,2026-07-29T17:00:39.744+08:00,216,0.432000,0,1000,2,995,4,0.000000,2.000000,-5.000000,4.000000
163650,2026-07-29T17:00:39.744+08:00,217,0.434000,0,999,2,1000,4,-1.000000,2.000000,0.000000,4.000000
